Time                 Temp C   Temp F 
2016-04-24 22:50:04  14.062  57.3116
2016-04-24 23:00:04  14.125  57.425
2016-04-24 23:10:04  14.437  57.9866
2016-04-24 23:20:04  14.312  57.7616
2016-04-24 23:30:04  14.562  58.2116
2016-04-24 23:40:04  14.5  58.1
2016-04-24 23:50:04  14.125  57.425
2016-04-25 00:00:04  13.125  55.625
2016-04-25 00:10:04  13.687  56.6366
2016-04-25 00:20:04  13.812  56.8616
2016-04-25 00:30:04  14.25  57.65
2016-04-25 00:40:04  14.062  57.3116
2016-04-25 00:50:04  13.937  57.0866
2016-04-25 01:00:04  13.937  57.0866
2016-04-25 01:10:04  13.937  57.0866
2016-04-25 01:20:04  13.875  56.975
2016-04-25 01:30:04  13.812  56.8616
2016-04-25 01:40:04  13.687  56.6366
2016-04-25 01:50:04  13.562  56.4116
2016-04-25 02:00:04  13.687  56.6366
2016-04-25 02:10:04  13.75  56.75
2016-04-25 02:20:05  13.75  56.75
2016-04-25 02:30:04  13.25  55.85
2016-04-25 02:40:04  13  55.4
2016-04-25 02:50:04  12.937  55.2866
2016-04-25 03:00:04  13  55.4
2016-04-25 03:10:04  12.437  54.3866
2016-04-25 03:20:04  12.5  54.5
2016-04-25 03:20:04  12.5  54.5
2016-04-25 03:30:04  12.687  54.8366
2016-04-25 03:40:04  12.687  54.8366
2016-04-25 03:50:04  12.75  54.95
2016-04-25 04:00:04  12.812  55.0616
2016-04-25 04:10:04  12.625  54.725
2016-04-25 04:20:04  12.687  54.8366
2016-04-25 04:30:04  12.625  54.725
2016-04-25 04:40:03  12.437  54.3866
2016-04-25 04:50:05  12.5  54.5
2016-04-25 04:50:05  12.5  54.5
2016-04-25 05:00:04  12.5  54.5
2016-04-25 05:10:04  12.187  53.9366
2016-04-25 05:20:04  12.062  53.7116
2016-04-25 05:30:04  12.5  54.5
2016-04-25 05:40:04  11.75  53.15
2016-04-25 05:50:05  12  53.6
2016-04-25 06:00:03  12.062  53.7116
2016-04-25 06:10:04  11.937  53.4866
2016-04-25 06:20:04  11.937  53.4866
2016-04-25 06:30:04  11.937  53.4866
2016-04-25 06:40:04  12  53.6
2016-04-25 06:50:04  12.187  53.9366
2016-04-25 07:00:04  12.562  54.6116
2016-04-25 07:10:04  12.5  54.5
2016-04-25 07:20:04  12.437  54.3866
2016-04-25 07:30:05  12.562  54.6116
2016-04-25 07:40:04  12.562  54.6116
2016-04-25 07:50:04  12.875  55.175
2016-04-25 08:00:05  13.312  55.9616
2016-04-25 08:10:04  13.625  56.525
2016-04-25 08:20:04  13.937  57.0866
2016-04-25 08:30:05  14  57.2
2016-04-25 08:40:04  14.062  57.3116
2016-04-25 08:50:04  14.062  57.3116
2016-04-25 09:00:04  14.25  57.65
2016-04-25 09:10:04  14.5  58.1
2016-04-25 09:20:04  14.562  58.2116
2016-04-25 09:30:04  15.062  59.1116
2016-04-25 09:40:05  15.25  59.45
2016-04-25 09:50:04  16.312  61.3616
2016-04-25 10:00:04  16.562  61.8116
2016-04-25 10:00:04  16.562  61.8116
2016-04-25 10:10:04  17.187  62.9366
2016-04-25 10:20:04  15.937  60.6866
2016-04-25 10:30:04  15.812  60.4616
2016-04-25 10:40:04  16.062  60.9116
2016-04-25 10:50:04  16.375  61.475
2016-04-25 11:00:04  16.437  61.5866
2016-04-25 11:10:04  17.187  62.9366
2016-04-25 11:20:04  18.937  66.0866
2016-04-25 11:30:04  18.5  65.3
2016-04-25 11:40:04  18.5  65.3
2016-04-25 11:50:04  20.125  68.225
2016-04-25 12:00:04  20.062  68.1116
2016-04-25 12:10:05  20.125  68.225
2016-04-25 12:20:05  21.312  70.3616
2016-04-25 12:30:05  20.625  69.125
2016-04-25 12:40:04  22.312  72.1616
2016-04-25 12:50:04  21.937  71.4866
2016-04-25 13:00:03  22.75  72.95
2016-04-25 13:10:04  23.437  74.1866
2016-04-25 13:20:04  23.25  73.85
2016-04-25 13:30:04  21.875  71.375
2016-04-25 13:40:05  23  73.4
2016-04-25 13:50:06  23.75  74.75
2016-04-25 14:00:05  24.125  75.425
2016-04-25 14:10:04  22.75  72.95
2016-04-25 14:20:05  22.937  73.2866
2016-04-25 14:30:04  24.062  75.3116
2016-04-25 14:40:05  25.75  78.35
2016-04-25 14:50:05  26.687  80.0366
2016-04-25 15:00:05  26.062  78.9116
2016-04-25 15:10:05  26.625  79.925
2016-04-25 15:20:05  26.312  79.3616
2016-04-25 15:30:04  26.437  79.5866
2016-04-25 15:40:05  24.187  75.5366
2016-04-25 15:50:04  23.937  75.0866
2016-04-25 16:00:05  24.187  75.5366
2016-04-25 16:10:06  23.375  74.075
2016-04-25 16:20:04  22.937  73.2866
2016-04-25 16:30:04  21.812  71.2616
2016-04-25 16:40:05  21.812  71.2616
2016-04-25 16:50:04  21.5  70.7
2016-04-25 17:00:05  20.062  68.1116
2016-04-25 17:10:04  20.062  68.1116
2016-04-25 17:20:05  18.75  65.75
2016-04-25 17:30:04  18.687  65.6366
2016-04-25 17:40:04  18.25  64.85
2016-04-25 17:50:04  17.75  63.95
2016-04-25 18:00:04  17.625  63.725
2016-04-25 18:10:04  17.375  63.275
2016-04-25 18:20:04  17.375  63.275
2016-04-25 18:30:04  16.937  62.4866
2016-04-25 18:40:05  16.937  62.4866
2016-04-25 18:50:05  16.75  62.15
2016-04-25 19:00:04  16.625  61.925
2016-04-25 19:00:04  16.625  61.925
2016-04-25 19:10:04  16.312  61.3616
2016-04-25 19:20:05  16.125  61.025
2016-04-25 19:30:04  15.875  60.575
2016-04-25 19:40:04  15.625  60.125
2016-04-25 19:50:04  15.5  59.9
2016-04-25 20:00:04  15.187  59.3366
2016-04-25 20:10:05  15.125  59.225
2016-04-25 20:20:04  15.125  59.225
2016-04-25 20:30:04  15  59
2016-04-25 20:40:04  15  59
2016-04-25 20:50:05  15  59
2016-04-25 21:00:04  14.562  58.2116
2016-04-25 21:10:05  14.312  57.7616
2016-04-25 21:20:04  14.312  57.7616
2016-04-25 21:30:04  14.062  57.3116
2016-04-25 21:40:04  14  57.2
2016-04-25 21:50:04  13.937  57.0866
2016-04-25 22:00:04  13.812  56.8616
2016-04-25 22:10:04  13.562  56.4116
2016-04-25 22:20:04  13.5  56.3
2016-04-25 22:30:05  13.5  56.3
2016-04-25 22:40:04  13.562  56.4116
2016-04-25 22:50:04  13.5  56.3
2016-04-25 23:00:04  13.437  56.1866
2016-04-25 23:10:05  13.437  56.1866
2016-04-25 23:20:04  13.437  56.1866
2016-04-25 23:30:04  13.375  56.075
2016-04-25 23:40:04  13  55.4
2016-04-25 23:50:05  13  55.4
2016-04-26 00:00:05  12.687  54.8366
2016-04-26 00:00:05  12.687  54.8366
2016-04-26 00:10:04  12.562  54.6116
2016-04-26 00:20:05  12.312  54.1616
2016-04-26 00:30:04  12.375  54.275
2016-04-26 00:40:04  12.75  54.95
2016-04-26 00:50:04  12.562  54.6116
2016-04-26 01:00:04  12.437  54.3866
2016-04-26 01:10:04  12.437  54.3866
2016-04-26 01:20:04  12.687  54.8366
2016-04-26 01:30:04  12.562  54.6116
2016-04-26 01:40:04  12.437  54.3866
2016-04-26 01:50:04  12.312  54.1616
2016-04-26 02:00:04  12  53.6
2016-04-26 02:10:04  11.75  53.15
2016-04-26 02:20:04  11.5  52.7
2016-04-26 02:30:04  11.375  52.475
2016-04-26 02:40:04  11.25  52.25
2016-04-26 02:50:04  11.312  52.3616
2016-04-26 03:00:04  11.375  52.475
2016-04-26 03:10:04  11.187  52.1366
2016-04-26 03:20:04  11.312  52.3616
2016-04-26 03:30:04  11.375  52.475
2016-04-26 03:30:04  11.375  52.475
2016-04-26 03:40:04  11.437  52.5866
2016-04-26 03:50:04  11.375  52.475
2016-04-26 04:00:04  11.437  52.5866
2016-04-26 04:10:04  11.5  52.7
2016-04-26 04:20:04  11.312  52.3616
2016-04-26 04:30:04  11.375  52.475
2016-04-26 04:40:04  11.312  52.3616
2016-04-26 04:50:04  11.187  52.1366
2016-04-26 05:00:04  11.062  51.9116
2016-04-26 05:10:04  11.25  52.25
2016-04-26 05:20:04  11.187  52.1366
2016-04-26 05:30:04  10.75  51.35
2016-04-26 05:40:04  10.625  51.125
2016-04-26 05:50:04  10.625  51.125
2016-04-26 06:00:04  10.562  51.0116
2016-04-26 06:10:04  10.562  51.0116
2016-04-26 06:20:04  11.187  52.1366
2016-04-26 06:30:04  11.187  52.1366
2016-04-26 06:40:04  10.812  51.4616
2016-04-26 06:50:04  10.75  51.35
2016-04-26 07:00:04  10.625  51.125
2016-04-26 07:10:04  11  51.8
2016-04-26 07:20:04  10.937  51.6866
2016-04-26 07:30:04  10.75  51.35
2016-04-26 07:40:05  10.437  50.7866
2016-04-26 07:50:04  10.187  50.3366
2016-04-26 08:00:04  10.25  50.45
2016-04-26 08:10:04  9.812  49.6616
2016-04-26 08:20:04  10.375  50.675
2016-04-26 08:30:05  10.75  51.35
2016-04-26 08:40:04  10.625  51.125
2016-04-26 08:50:04  10.812  51.4616
2016-04-26 09:00:04  10.812  51.4616
2016-04-26 09:10:05  10.437  50.7866
2016-04-26 09:20:04  10.75  51.35
2016-04-26 09:30:05  10.625  51.125
2016-04-26 09:40:04  10.5  50.9
2016-04-26 09:50:04  10.687  51.2366
2016-04-26 10:00:05  10.687  51.2366
2016-04-26 10:10:04  10.937  51.6866
2016-04-26 10:20:04  11.312  52.3616
2016-04-26 10:30:05  11.75  53.15
2016-04-26 10:40:04  11.75  53.15
2016-04-26 10:50:04  10.375  50.675
2016-04-26 11:00:04  10.125  50.225
2016-04-26 11:10:04  10.25  50.45
2016-04-26 11:20:04  10.937  51.6866
2016-04-26 11:30:04  11.625  52.925
2016-04-26 11:40:05  10.5  50.9
2016-04-26 11:50:05  10.5  50.9
2016-04-26 12:00:04  12.312  54.1616
2016-04-26 12:10:05  13.187  55.7366
2016-04-26 12:20:05  13.187  55.7366
2016-04-26 12:30:04  13.75  56.75
2016-04-26 12:30:04  13.75  56.75
2016-04-26 12:40:05  13.375  56.075
2016-04-26 12:50:04  13.062  55.5116
2016-04-26 13:00:04  13.312  55.9616
2016-04-26 13:10:05  13.312  55.9616
2016-04-26 13:20:05  13.125  55.625
2016-04-26 13:30:04  12  53.6
2016-04-26 13:40:04  11.562  52.8116
2016-04-26 13:50:05  12.25  54.05
2016-04-26 14:00:04  11.937  53.4866
2016-04-26 14:10:04  11.687  53.0366
2016-04-26 14:20:04  12.125  53.825
2016-04-26 14:30:04  13.625  56.525
2016-04-26 14:40:05  13.25  55.85
2016-04-26 14:50:05  12.75  54.95
2016-04-26 15:00:04  12.937  55.2866
2016-04-26 15:10:04  12.187  53.9366
2016-04-26 15:20:05  11.125  52.025
2016-04-26 15:30:04  11.125  52.025
2016-04-26 15:40:05  11.375  52.475
2016-04-26 15:50:04  11.375  52.475
2016-04-26 16:00:05  11  51.8
2016-04-26 16:10:04  10.437  50.7866
2016-04-26 16:20:04  10.437  50.7866
2016-04-26 16:30:04  10.437  50.7866
2016-04-26 16:40:04  10.437  50.7866
2016-04-26 16:50:04  10.375  50.675
2016-04-26 17:00:05  10.5  50.9
2016-04-26 17:10:05  10.625  51.125
2016-04-26 17:20:04  10.625  51.125
2016-04-26 17:30:04  10.5  50.9
2016-04-26 17:40:04  10.125  50.225
2016-04-26 17:50:05  10.687  51.2366
2016-04-26 18:00:04  10.375  50.675
2016-04-26 18:10:04  10.375  50.675
2016-04-26 18:20:05  9.937  49.8866
2016-04-26 18:30:04  9.812  49.6616
2016-04-26 18:40:05  9.812  49.6616
2016-04-26 18:50:04  9.5  49.1
2016-04-26 19:00:04  9.5  49.1
2016-04-26 19:10:04  9.5  49.1
2016-04-26 19:20:04  9.5  49.1
2016-04-26 19:30:04  9.312  48.7616
2016-04-26 19:40:04  9.125  48.425
2016-04-26 19:50:04  9.187  48.5366
2016-04-26 20:00:04  9.375  48.875
2016-04-26 20:10:04  9.375  48.875
2016-04-26 20:20:04  9.375  48.875
2016-04-26 20:30:04  9.187  48.5366
2016-04-26 20:40:03  9.25  48.65
2016-04-26 20:50:04  9  48.2
2016-04-26 21:00:05  9.25  48.65
2016-04-26 21:10:04  9.187  48.5366
2016-04-26 21:20:04  9.062  48.3116
2016-04-26 21:30:04  9.125  48.425
2016-04-26 21:40:04  9  48.2
2016-04-26 21:40:04  9  48.2
2016-04-26 21:50:04  9.187  48.5366
2016-04-26 22:00:04  9.187  48.5366
2016-04-26 22:10:04  9.312  48.7616
2016-04-26 22:20:04  9.375  48.875
2016-04-26 22:30:04  9  48.2
2016-04-26 22:40:04  9.062  48.3116
2016-04-26 22:50:04  9.125  48.425
2016-04-26 23:00:04  9.375  48.875
2016-04-26 23:10:04  9.187  48.5366
2016-04-26 23:20:04  9.375  48.875
2016-04-26 23:30:04  9.25  48.65
2016-04-26 23:40:05  9.062  48.3116
2016-04-26 23:50:04  9.187  48.5366
2016-04-27 00:00:04  9.125  48.425
2016-04-27 00:10:04  9.062  48.3116
2016-04-27 00:20:04  9.187  48.5366
2016-04-27 00:30:04  8.812  47.8616
2016-04-27 00:40:04  9  48.2
2016-04-27 00:50:05  8.812  47.8616
2016-04-27 01:00:04  8.937  48.0866
2016-04-27 01:10:04  8.937  48.0866
2016-04-27 01:20:04  8.812  47.8616
2016-04-27 01:30:03  8.75  47.75
2016-04-27 01:40:04  8.687  47.6366
2016-04-27 01:50:04  8.937  48.0866
2016-04-27 02:00:05  8.812  47.8616
2016-04-27 02:10:04  8.687  47.6366
2016-04-27 02:20:05  8.625  47.525
2016-04-27 02:30:04  8.312  46.9616
2016-04-27 02:40:04  8.125  46.625
2016-04-27 02:50:05  8.062  46.5116
2016-04-27 03:00:05  8.062  46.5116
2016-04-27 03:10:03  8.375  47.075
2016-04-27 03:20:04  8.187  46.7366
2016-04-27 03:30:04  8  46.4
2016-04-27 03:40:04  8.062  46.5116
2016-04-27 03:50:04  8.125  46.625
2016-04-27 04:00:04  8.25  46.85
2016-04-27 04:10:04  8.187  46.7366
2016-04-27 04:20:04  8.062  46.5116
2016-04-27 04:30:04  8.125  46.625
2016-04-27 04:40:04  7.875  46.175
2016-04-27 04:50:04  7.937  46.2866
2016-04-27 05:00:04  7.375  45.275
2016-04-27 05:10:04  7.5  45.5
2016-04-27 05:20:03  7.687  45.8366
2016-04-27 05:30:04  7.937  46.2866
2016-04-27 05:40:04  7.75  45.95
2016-04-27 05:50:04  7.562  45.6116
2016-04-27 06:00:04  7.187  44.9366
2016-04-27 06:10:04  6.937  44.4866
2016-04-27 06:20:04  7.062  44.7116
2016-04-27 06:30:04  7.25  45.05
2016-04-27 06:40:04  7.375  45.275
2016-04-27 06:50:04  7.625  45.725
2016-04-27 07:00:04  7.437  45.3866
2016-04-27 07:10:04  7.875  46.175
2016-04-27 07:20:04  7.937  46.2866
2016-04-27 07:30:04  8.187  46.7366
2016-04-27 07:40:04  8.187  46.7366
2016-04-27 07:50:04  8.75  47.75
2016-04-27 08:00:05  9.187  48.5366
2016-04-27 08:10:04  9.375  48.875
2016-04-27 08:20:04  9.125  48.425
2016-04-27 08:30:04  8.75  47.75
2016-04-27 08:40:04  9.25  48.65
2016-04-27 08:50:04  9.5  49.1
2016-04-27 09:00:04  9.187  48.5366
2016-04-27 09:10:04  9.5  49.1
2016-04-27 09:20:05  9.687  49.4366
2016-04-27 09:30:04  9.937  49.8866
2016-04-27 09:40:04  10.562  51.0116
2016-04-27 09:50:05  10.937  51.6866
2016-04-27 10:00:05  10.687  51.2366
2016-04-27 10:10:04  10.875  51.575
2016-04-27 10:20:05  11  51.8
2016-04-27 10:30:05  11.062  51.9116
2016-04-27 10:40:04  11.875  53.375
2016-04-27 10:50:04  12.625  54.725
2016-04-27 11:00:05  12.437  54.3866
2016-04-27 11:10:04  13  55.4
2016-04-27 11:20:05  12.937  55.2866
2016-04-27 11:30:04  13.187  55.7366
2016-04-27 11:40:05  14.625  58.325
2016-04-27 11:50:05  14.312  57.7616
2016-04-27 12:00:04  14.562  58.2116
2016-04-27 12:10:05  15.687  60.2366
2016-04-27 12:20:04  16.937  62.4866
2016-04-27 12:30:04  17.062  62.7116
2016-04-27 12:40:05  16.812  62.2616
2016-04-27 12:50:05  18.187  64.7366
2016-04-27 13:00:04  18.437  65.1866
2016-04-27 13:10:05  18.125  64.625
2016-04-27 13:20:04  18.437  65.1866
2016-04-27 13:30:05  17.812  64.0616
2016-04-27 13:40:05  18.062  64.5116
2016-04-27 13:50:04  19.25  66.65
2016-04-27 14:00:04  18.562  65.4116
2016-04-27 14:10:04  18.562  65.4116
2016-04-27 14:20:04  18.937  66.0866
2016-04-27 14:30:04  20.25  68.45
2016-04-27 14:40:04  20.187  68.3366
2016-04-27 14:50:04  21.5  70.7
2016-04-27 15:00:05  22.562  72.6116
2016-04-27 15:10:05  23.25  73.85
2016-04-27 15:20:04  24  75.2
2016-04-27 15:30:05  24.25  75.65
2016-04-27 15:40:04  28.687  83.6366
2016-04-27 15:50:04  32.5  90.5
2016-04-27 16:00:04  33.937  93.0866
2016-04-27 16:10:04  33.687  92.6366
2016-04-27 16:20:04  33.562  92.4116
2016-04-27 16:30:04  35  95
2016-04-27 16:40:05  35.5  95.9
2016-04-27 16:50:04  36.937  98.4866
2016-04-27 17:00:04  37.937  100.2866
2016-04-27 17:10:04  38.312  100.9616
2016-04-27 17:20:04  38.875  101.975
2016-04-27 17:30:04  34.937  94.8866
2016-04-27 17:40:04  35.125  95.225
2016-04-27 17:50:05  35.125  95.225
2016-04-27 18:00:04  43  109.4
2016-04-27 18:10:04  39.125  102.425
2016-04-27 18:20:05  32.562  90.6116
2016-04-27 18:30:04  36  96.8
2016-04-27 18:40:04  32.875  91.175
2016-04-27 18:50:04  32.125  89.825
2016-04-27 19:00:04  31.062  87.9116
2016-04-27 19:10:04  29.5  85.1
2016-04-27 19:20:04  28.75  83.75
2016-04-27 19:30:04  22.75  72.95
2016-04-27 19:40:04  19.062  66.3116
2016-04-27 19:50:05  18.125  64.625
2016-04-27 20:00:04  17.25  63.05
2016-04-27 20:10:04  16.562  61.8116
2016-04-27 20:10:04  16.562  61.8116
2016-04-27 20:20:04  16.125  61.025
2016-04-27 20:30:04  15.812  60.4616
2016-04-27 20:40:04  15.562  60.0116
2016-04-27 20:50:04  15.437  59.7866
2016-04-27 21:00:04  15.25  59.45
2016-04-27 21:10:05  14.937  58.8866
2016-04-27 21:20:04  14.875  58.775
2016-04-27 21:30:04  14.75  58.55
2016-04-27 21:40:04  14.687  58.4366
2016-04-27 21:50:04  14.5  58.1
2016-04-27 22:00:04  14.312  57.7616
2016-04-27 22:10:04  14.25  57.65
2016-04-27 22:20:04  13.937  57.0866
2016-04-27 22:30:04  13.75  56.75
2016-04-27 22:40:05  13.937  57.0866
2016-04-27 22:50:04  13.687  56.6366
2016-04-27 23:00:04  13.562  56.4116
2016-04-27 23:10:04  13.5  56.3
2016-04-27 23:20:04  13.187  55.7366
2016-04-27 23:30:04  13.125  55.625
2016-04-27 23:40:04  13.062  55.5116
2016-04-27 23:50:05  12.562  54.6116
2016-04-28 00:00:04  12.187  53.9366
2016-04-28 00:10:03  12.125  53.825
2016-04-28 00:20:04  11.625  52.925
2016-04-28 00:30:04  11.375  52.475
2016-04-28 00:40:04  10.812  51.4616
2016-04-28 00:50:04  10.687  51.2366
2016-04-28 01:00:05  10.437  50.7866
2016-04-28 01:10:04  10.312  50.5616
2016-04-28 01:20:04  10.125  50.225
2016-04-28 01:30:04  10.125  50.225
2016-04-28 01:40:04  9.875  49.775
2016-04-28 01:50:04  9.562  49.2116
2016-04-28 02:00:05  9.375  48.875
2016-04-28 02:10:04  9.187  48.5366
2016-04-28 02:20:04  9.062  48.3116
2016-04-28 02:30:04  8.937  48.0866
2016-04-28 02:40:04  8.687  47.6366
2016-04-28 02:50:04  8.312  46.9616
2016-04-28 03:00:04  8.125  46.625
2016-04-28 03:10:04  7.937  46.2866
2016-04-28 03:20:04  8  46.4
2016-04-28 03:30:04  7.75  45.95
2016-04-28 03:40:04  7.5  45.5
2016-04-28 03:50:04  7.125  44.825
2016-04-28 04:00:04  6.75  44.15
2016-04-28 04:10:04  7.062  44.7116
2016-04-28 04:20:04  7.125  44.825
2016-04-28 04:30:04  7.062  44.7116
2016-04-28 04:40:04  7  44.6
2016-04-28 04:50:04  6.062  42.9116
2016-04-28 05:00:04  6.062  42.9116
2016-04-28 05:10:04  6  42.8
2016-04-28 05:20:04  5.687  42.2366
2016-04-28 05:30:04  5.875  42.575
2016-04-28 05:40:04  6  42.8
2016-04-28 05:50:04  6.125  43.025
2016-04-28 06:00:04  6.125  43.025
2016-04-28 06:10:04  6.25  43.25
2016-04-28 06:20:04  6.625  43.925
2016-04-28 06:30:04  6.5  43.7
2016-04-28 06:40:04  7.187  44.9366
2016-04-28 06:50:04  8  46.4
2016-04-28 07:00:04  8.25  46.85
2016-04-28 07:10:04  8.312  46.9616
2016-04-28 07:20:04  8.5  47.3
2016-04-28 07:30:04  8.875  47.975
2016-04-28 07:40:04  9.187  48.5366
2016-04-28 07:50:04  9.187  48.5366
2016-04-28 08:00:05  9.25  48.65
2016-04-28 08:10:05  9.562  49.2116
2016-04-28 08:20:04  9.812  49.6616
2016-04-28 08:30:04  10.437  50.7866
2016-04-28 08:40:04  10.562  51.0116
2016-04-28 08:50:04  10.625  51.125
2016-04-28 09:00:04  10.812  51.4616
2016-04-28 09:10:04  11.062  51.9116
2016-04-28 09:20:04  11.062  51.9116
2016-04-28 09:30:05  11.5  52.7
2016-04-28 09:40:04  12.375  54.275
2016-04-28 09:50:04  11.937  53.4866
2016-04-28 10:00:04  12  53.6
2016-04-28 10:10:04  12.375  54.275
2016-04-28 10:20:04  12.937  55.2866
2016-04-28 10:30:04  13.062  55.5116
2016-04-28 10:40:04  13.562  56.4116
2016-04-28 10:50:04  13.187  55.7366
2016-04-28 11:00:04  13.75  56.75
2016-04-28 11:10:04  14.75  58.55
2016-04-28 11:20:04  14.75  58.55
2016-04-28 11:30:05  15.625  60.125
2016-04-28 11:40:05  15.25  59.45
2016-04-28 11:50:04  15.937  60.6866
2016-04-28 12:00:04  15.75  60.35
2016-04-28 12:10:04  16.687  62.0366
2016-04-28 12:20:05  17.312  63.1616
2016-04-28 12:30:05  18.187  64.7366
2016-04-28 12:40:04  18.312  64.9616
2016-04-28 12:50:04  18.75  65.75
2016-04-28 13:00:04  19.562  67.2116
2016-04-28 13:10:05  20.687  69.2366
2016-04-28 13:20:05  20.812  69.4616
2016-04-28 13:30:04  20.875  69.575
2016-04-28 13:40:04  21.75  71.15
2016-04-28 13:40:04  21.75  71.15
2016-04-28 13:50:06  20.125  68.225
2016-04-28 14:00:04  20.125  68.225
2016-04-28 14:10:05  20.125  68.225
2016-04-28 14:20:04  20.875  69.575
2016-04-28 14:30:04  19.187  66.5366
2016-04-28 14:40:03  19.25  66.65
2016-04-28 14:50:05  19.937  67.8866
2016-04-28 15:00:05  20.625  69.125
2016-04-28 15:10:05  19.5  67.1
2016-04-28 15:20:04  18.75  65.75
2016-04-28 15:30:04  18.812  65.8616
2016-04-28 15:40:04  18.437  65.1866
2016-04-28 15:50:04  18.937  66.0866
2016-04-28 16:00:04  19.375  66.875
2016-04-28 16:10:04  19.937  67.8866
2016-04-28 16:20:04  19  66.2
2016-04-28 16:30:04  19.062  66.3116
2016-04-28 16:40:05  18.5  65.3
2016-04-28 16:50:04  18.375  65.075
2016-04-28 17:00:04  17.687  63.8366
2016-04-28 17:10:04  17  62.6
2016-04-28 17:20:04  16.625  61.925
2016-04-28 17:30:04  16.375  61.475
2016-04-28 17:40:04  16.062  60.9116
2016-04-28 17:50:04  15.875  60.575
2016-04-28 18:00:04  15.812  60.4616
2016-04-28 18:10:05  15.75  60.35
2016-04-28 18:20:04  15.687  60.2366
2016-04-28 18:30:05  15.375  59.675
2016-04-28 18:40:04  15.375  59.675
2016-04-28 18:50:04  15.25  59.45
2016-04-28 19:00:04  15.125  59.225
2016-04-28 19:10:05  14.937  58.8866
2016-04-28 19:20:04  14.812  58.6616
2016-04-28 19:30:05  14.812  58.6616
2016-04-28 19:40:05  14.687  58.4366
2016-04-28 19:50:04  14.75  58.55
2016-04-28 20:00:04  14.562  58.2116
2016-04-28 20:00:04  14.562  58.2116
2016-04-28 20:10:04  14.437  57.9866
2016-04-28 20:20:04  14.062  57.3116
2016-04-28 20:30:04  13.625  56.525
2016-04-28 20:40:04  13.437  56.1866
2016-04-28 20:50:04  13.437  56.1866
2016-04-28 21:00:04  13.312  55.9616
2016-04-28 21:10:04  13.187  55.7366
2016-04-28 21:20:04  13.125  55.625
2016-04-28 21:30:04  12.875  55.175
2016-04-28 21:40:04  12.75  54.95
2016-04-28 21:50:04  12.687  54.8366
2016-04-28 22:00:04  12.687  54.8366
2016-04-28 22:10:04  12.312  54.1616
2016-04-28 22:20:04  12.187  53.9366
2016-04-28 22:30:04  12.312  54.1616
2016-04-28 22:30:04  12.312  54.1616
2016-04-28 22:40:04  12.187  53.9366
2016-04-28 22:50:04  12.25  54.05
2016-04-28 23:00:04  12.25  54.05
2016-04-28 23:10:04  12.125  53.825
2016-04-28 23:20:04  12.125  53.825
2016-04-28 23:30:04  12.062  53.7116
2016-04-28 23:40:04  12.062  53.7116
2016-04-28 23:50:04  12.312  54.1616
2016-04-29 00:00:04  12.062  53.7116
2016-04-29 00:10:04  12  53.6
2016-04-29 00:20:04  11.625  52.925
2016-04-29 00:30:04  11.5  52.7
2016-04-29 00:40:04  11.375  52.475
2016-04-29 00:50:04  11.5  52.7
2016-04-29 01:00:04  11.375  52.475
2016-04-29 01:10:04  11.25  52.25
2016-04-29 01:20:04  10.937  51.6866
2016-04-29 01:30:04  10.875  51.575
2016-04-29 01:40:04  11.062  51.9116
2016-04-29 01:50:04  11  51.8
2016-04-29 02:00:04  11  51.8
2016-04-29 02:10:04  11  51.8
2016-04-29 02:20:04  11.062  51.9116
2016-04-29 02:30:04  11.062  51.9116
2016-04-29 02:40:04  11.062  51.9116
2016-04-29 02:50:04  10.75  51.35
2016-04-29 02:50:04  10.75  51.35
2016-04-29 03:00:04  10.25  50.45
2016-04-29 03:10:04  10  50
2016-04-29 03:20:04  9.875  49.775
2016-04-29 03:30:05  9.75  49.55
2016-04-29 03:40:04  9.687  49.4366
2016-04-29 03:50:04  9.75  49.55
2016-04-29 04:00:04  9.625  49.325
2016-04-29 04:10:04  9.5  49.1
2016-04-29 04:20:04  9.375  48.875
2016-04-29 04:30:04  9.25  48.65
2016-04-29 04:40:04  9.312  48.7616
2016-04-29 04:50:04  9.125  48.425
2016-04-29 05:00:05  8.937  48.0866
2016-04-29 05:10:03  8.812  47.8616
2016-04-29 05:20:04  9  48.2
2016-04-29 05:30:04  8.875  47.975
2016-04-29 05:40:04  8.937  48.0866
2016-04-29 05:50:04  9  48.2
2016-04-29 06:00:04  8.75  47.75
2016-04-29 06:10:04  8.625  47.525
2016-04-29 06:20:04  8.687  47.6366
2016-04-29 06:30:04  9.062  48.3116
2016-04-29 06:40:04  8.812  47.8616
2016-04-29 06:50:04  9.125  48.425
2016-04-29 07:00:04  9.25  48.65
2016-04-29 07:10:04  9.375  48.875
2016-04-29 07:20:04  9.375  48.875
2016-04-29 07:30:04  9.5  49.1
2016-04-29 07:40:04  10.125  50.225
2016-04-29 07:50:04  10.437  50.7866
2016-04-29 08:00:05  10.437  50.7866
2016-04-29 08:10:04  10.562  51.0116
2016-04-29 08:20:04  10.562  51.0116
2016-04-29 08:30:04  10.562  51.0116
2016-04-29 08:40:04  11.625  52.925
2016-04-29 08:50:04  12.25  54.05
2016-04-29 09:00:04  12  53.6
2016-04-29 09:10:04  12.937  55.2866
2016-04-29 09:20:05  13.187  55.7366
2016-04-29 09:30:04  12.687  54.8366
